student_id,student_name,subject,marks,max_marks,attendance,study_hours,grade
STU0243,Gayatri Ansari,Statistics,31,100,61,3,F
STU0244,Meera D'Souza,Mathematics,88,100,100,3,A
STU0244,Meera D'Souza,Physics,90,100,88,7,A+
STU0244,Meera D'Souza,Chemistry,75,100,82,6,B+
STU0244,Meera D'Souza,Computer Science,85,100,100,6,A
STU0244,Meera D'Souza,English,79,100,91,4,B+
STU0244,Meera D'Souza,Statistics,74,100,100,4,B+
STU0245,Chetan Iyer,Mathematics,62,100,76,0,B
STU0245,Chetan Iyer,Physics,71,100,77,3,B+
STU0245,Chetan Iyer,Chemistry,55,100,61,5,C
STU0245,Chetan Iyer,Computer Science,71,100,82,5,B+
STU0245,Chetan Iyer,English,53,100,73,2,C
STU0245,Chetan Iyer,Statistics,80,100,67,2,A
STU0246,Uday Pillai,Mathematics,88,100,73,4,A
STU0246,Uday Pillai,Physics,90,100,97,4,A+
STU0246,Uday Pillai,Chemistry,79,100,94,5,B+
STU0246,Uday Pillai,Computer Science,97,100,97,4,A+
STU0246,Uday Pillai,English,83,100,99,8,A
STU0246,Uday Pillai,Statistics,92,100,92,4,A+
STU0247,Indira Patil,Mathematics,89,100,81,3,A
STU0247,Indira Patil,Physics,56,100,73,4,C
STU0247,Indira Patil,Chemistry,69,100,84,0,B
STU0247,Indira Patil,Computer Science,53,100,69,4,C
STU0247,Indira Patil,English,72,100,67,6,B+
STU0247,Indira Patil,Statistics,74,100,69,3,B+
STU0248,Lakshmi Sharma,Mathematics,97,100,91,6,A+
STU0248,Lakshmi Sharma,Physics,84,100,94,7,A
STU0248,Lakshmi Sharma,Chemistry,89,100,100,2,A
STU0248,Lakshmi Sharma,Computer Science,79,100,100,4,B+
STU0248,Lakshmi Sharma,English,88,100,81,6,A
STU0248,Lakshmi Sharma,Statistics,80,100,77,7,A
STU0249,Nandita Rao,Mathematics,57,100,74,2,C
STU0249,Nandita Rao,Physics,73,100,70,4,B+
STU0249,Nandita Rao,Chemistry,35,100,84,2,F
STU0249,Nandita Rao,Computer Science,76,100,84,4,B+
STU0249,Nandita Rao,English,51,100,68,1,C
STU0249,Nandita Rao,Statistics,55,100,64,3,C
STU0250,Aishwarya Tiwari,Mathematics,67,100,70,3,B
STU0250,Aishwarya Tiwari,Physics,41,100,75,2,D
STU0250,Aishwarya Tiwari,Chemistry,53,100,68,3,C
STU0250,Aishwarya Tiwari,Computer Science,68,100,66,4,B
STU0250,Aishwarya Tiwari,English,77,100,63,5,B+
STU0250,Aishwarya Tiwari,Statistics,79,100,66,2,B+
STU0251,Farida Mehta,Mathematics,63,100,88,6,B
STU0251,Farida Mehta,Physics,65,100,75,6,B
STU0251,Farida Mehta,Chemistry,53,100,72,2,C
STU0251,Farida Mehta,Computer Science,62,100,80,1,B
STU0251,Farida Mehta,English,56,100,82,3,C
STU0251,Farida Mehta,Statistics,48,100,78,4,D
STU0252,Manish Iyer,Mathematics,53,100,64,1,C
STU0252,Manish Iyer,Physics,54,100,58,2,C
STU0252,Manish Iyer,Chemistry,25,100,56,3,F
STU0252,Manish Iyer,Computer Science,34,100,34,0,F
STU0252,Manish Iyer,English,42,100,53,3,D
STU0252,Manish Iyer,Statistics,59,100,63,2,C
STU0253,Hina Tiwari,Mathematics,72,100,73,5,B+
STU0253,Hina Tiwari,Physics,47,100,77,4,D
STU0253,Hina Tiwari,Chemistry,73,100,60,2,B+
STU0253,Hina Tiwari,Computer Science,64,100,52,4,B
STU0253,Hina Tiwari,English,73,100,64,4,B+
STU0253,Hina Tiwari,Statistics,73,100,71,1,B+
STU0254,Uma Choudhary,Mathematics,74,100,77,0,B+
STU0254,Uma Choudhary,Physics,35,100,80,3,F
STU0254,Uma Choudhary,Chemistry,52,100,75,3,C
STU0254,Uma Choudhary,Computer Science,83,100,95,4,A
STU0254,Uma Choudhary,English,66,100,75,3,B
STU0254,Uma Choudhary,Statistics,53,100,79,4,C
STU0255,Karthik Ali,Mathematics,97,100,75,5,A+
STU0255,Karthik Ali,Physics,79,100,90,5,B+
STU0255,Karthik Ali,Chemistry,90,100,100,5,A+
STU0255,Karthik Ali,Computer Science,78,100,89,4,B+
STU0255,Karthik Ali,English,82,100,72,7,A
STU0255,Karthik Ali,Statistics,90,100,93,8,A+
STU0256,Omkar Kapoor,Mathematics,81,100,88,8,A
STU0256,Omkar Kapoor,Physics,88,100,82,7,A
STU0256,Omkar Kapoor,Chemistry,87,100,83,5,A
STU0256,Omkar Kapoor,Computer Science,82,100,88,4,A
STU0256,Omkar Kapoor,English,80,100,89,5,A
STU0256,Omkar Kapoor,Statistics,94,100,100,4,A+
STU0257,Ishaan Reddy,Mathematics,76,100,84,4,B+
STU0257,Ishaan Reddy,Physics,95,100,100,7,A+
STU0257,Ishaan Reddy,Chemistry,85,100,98,4,A
STU0257,Ishaan Reddy,Computer Science,73,100,98,5,B+
STU0257,Ishaan Reddy,English,87,100,94,6,A
STU0257,Ishaan Reddy,Statistics,91,100,78,4,A+
STU0258,Karthik Patil,Mathematics,92,100,100,5,A+
STU0258,Karthik Patil,Physics,97,100,68,3,A+
STU0258,Karthik Patil,Chemistry,86,100,87,7,A
STU0258,Karthik Patil,Computer Science,82,100,86,4,A
STU0258,Karthik Patil,English,93,100,91,3,A+
STU0258,Karthik Patil,Statistics,85,100,93,10,A
STU0259,Uday Kumar,Mathematics,67,100,70,5,B
STU0259,Uday Kumar,Physics,45,100,58,2,D
STU0259,Uday Kumar,Chemistry,84,100,66,5,A
STU0259,Uday Kumar,Computer Science,73,100,83,5,B+
STU0259,Uday Kumar,English,49,100,81,2,D
STU0259,Uday Kumar,Statistics,52,100,70,3,C
STU0260,Chirag Singh,Mathematics,82,100,100,5,A
STU0260,Chirag Singh,Physics,80,100,90,6,A
STU0260,Chirag Singh,Chemistry,84,100,92,7,A
STU0260,Chirag Singh,Computer Science,86,100,81,5,A
STU0260,Chirag Singh,English,87,100,88,5,A
STU0260,Chirag Singh,Statistics,79,100,97,5,B+
STU0261,Xena Hussain,Mathematics,61,100,77,3,B
STU0261,Xena Hussain,Physics,40,100,71,4,D
STU0261,Xena Hussain,Chemistry,61,100,75,2,B
STU0261,Xena Hussain,Computer Science,60,100,56,3,B
STU0261,Xena Hussain,English,47,100,84,3,D
STU0261,Xena Hussain,Statistics,61,100,71,3,B
STU0262,Priya Agarwal,Mathematics,64,100,67,7,B
STU0262,Priya Agarwal,Physics,49,100,69,7,D
STU0262,Priya Agarwal,Chemistry,47,100,88,4,D
STU0262,Priya Agarwal,Computer Science,76,100,86,2,B+
STU0262,Priya Agarwal,English,54,100,90,1,C
STU0262,Priya Agarwal,Statistics,39,100,67,2,F
STU0263,Pallavi Hussain,Mathematics,73,100,91,3,B+
STU0263,Pallavi Hussain,Physics,63,100,80,0,B
STU0263,Pallavi Hussain,Chemistry,62,100,70,3,B
STU0263,Pallavi Hussain,Computer Science,78,100,76,5,B+
STU0263,Pallavi Hussain,English,60,100,78,3,B
STU0263,Pallavi Hussain,Statistics,60,100,67,4,B
STU0264,Tara Patel,Mathematics,52,100,55,2,C
STU0264,Tara Patel,Physics,54,100,56,1,C
STU0264,Tara Patel,Chemistry,29,100,59,0,F
STU0264,Tara Patel,Computer Science,36,100,53,2,F
STU0264,Tara Patel,English,39,100,46,2,F
STU0264,Tara Patel,Statistics,49,100,60,0,D
STU0265,Jayant Choudhary,Mathematics,80,100,97,6,A
STU0265,Jayant Choudhary,Physics,91,100,72,6,A+
STU0265,Jayant Choudhary,Chemistry,98,100,82,4,A+
STU0265,Jayant Choudhary,Computer Science,95,100,91,6,A+
STU0265,Jayant Choudhary,English,73,100,82,3,B+
STU0265,Jayant Choudhary,Statistics,81,100,85,3,A
STU0266,Nandita Pillai,Mathematics,57,100,78,3,C
STU0266,Nandita Pillai,Physics,73,100,76,4,B+
STU0266,Nandita Pillai,Chemistry,48,100,88,3,D
STU0266,Nandita Pillai,Computer Science,62,100,70,2,B
STU0266,Nandita Pillai,English,79,100,54,4,B+
STU0266,Nandita Pillai,Statistics,65,100,75,3,B
STU0267,Abhinav Ali,Mathematics,95,100,97,5,A+
STU0267,Abhinav Ali,Physics,84,100,100,8,A
STU0267,Abhinav Ali,Chemistry,72,100,100,4,B+
STU0267,Abhinav Ali,Computer Science,91,100,91,6,A+
STU0267,Abhinav Ali,English,85,100,85,7,A
STU0267,Abhinav Ali,Statistics,85,100,83,5,A
STU0268,Indira Gupta,Mathematics,95,100,57,4,A+
STU0268,Indira Gupta,Physics,43,100,77,3,D
STU0268,Indira Gupta,Chemistry,54,100,74,2,C
STU0268,Indira Gupta,Computer Science,52,100,76,3,C
STU0268,Indira Gupta,English,66,100,78,5,B
STU0268,Indira Gupta,Statistics,58,100,96,3,C
STU0269,Tanmay Malhotra,Mathematics,90,100,74,7,A+
STU0269,Tanmay Malhotra,Physics,89,100,100,7,A
STU0269,Tanmay Malhotra,Chemistry,77,100,78,6,B+
STU0269,Tanmay Malhotra,Computer Science,85,100,93,9,A
STU0269,Tanmay Malhotra,English,83,100,83,4,A
STU0269,Tanmay Malhotra,Statistics,85,100,95,4,A
STU0270,Jaya Saxena,Mathematics,57,100,74,2,C
STU0270,Jaya Saxena,Physics,75,100,75,5,B+
STU0270,Jaya Saxena,Chemistry,54,100,95,2,C
STU0270,Jaya Saxena,Computer Science,57,100,64,3,C
STU0270,Jaya Saxena,English,59,100,78,4,C
STU0270,Jaya Saxena,Statistics,77,100,56,3,B+
STU0271,Vani Mehta,Mathematics,61,100,68,2,B
STU0271,Vani Mehta,Physics,53,100,70,3,C
STU0271,Vani Mehta,Chemistry,45,100,59,3,D
STU0271,Vani Mehta,Computer Science,34,100,67,1,F
STU0271,Vani Mehta,English,64,100,51,3,B
STU0271,Vani Mehta,Statistics,56,100,73,1,C
STU0272,Chirag Hussain,Mathematics,63,100,99,3,B
STU0272,Chirag Hussain,Physics,43,100,76,3,D
STU0272,Chirag Hussain,Chemistry,71,100,69,2,B+
STU0272,Chirag Hussain,Computer Science,77,100,58,2,B+
STU0272,Chirag Hussain,English,63,100,69,5,B
STU0272,Chirag Hussain,Statistics,80,100,75,2,A
STU0273,Ishaan Patel,Mathematics,42,100,67,5,D
STU0273,Ishaan Patel,Physics,49,100,66,3,D
STU0273,Ishaan Patel,Chemistry,65,100,94,3,B
STU0273,Ishaan Patel,Computer Science,73,100,67,2,B+
STU0273,Ishaan Patel,English,67,100,76,5,B
STU0273,Ishaan Patel,Statistics,71,100,67,0,B+
STU0274,Eshan Mehta,Mathematics,79,100,68,8,B+
STU0274,Eshan Mehta,Physics,56,100,91,4,C
STU0274,Eshan Mehta,Chemistry,84,100,71,1,A
STU0274,Eshan Mehta,Computer Science,60,100,83,4,B
STU0274,Eshan Mehta,English,53,100,77,3,C
STU0274,Eshan Mehta,Statistics,68,100,85,3,B
STU0275,Jaya Kumar,Mathematics,60,100,78,4,B
STU0275,Jaya Kumar,Physics,71,100,82,5,B+
STU0275,Jaya Kumar,Chemistry,54,100,94,4,C
STU0275,Jaya Kumar,Computer Science,38,100,66,4,F
STU0275,Jaya Kumar,English,74,100,78,5,B+
STU0275,Jaya Kumar,Statistics,69,100,71,4,B
STU0276,Gayatri Gupta,Mathematics,59,100,77,4,C
STU0276,Gayatri Gupta,Physics,72,100,69,4,B+
STU0276,Gayatri Gupta,Chemistry,60,100,68,3,B
STU0276,Gayatri Gupta,Computer Science,63,100,79,2,B
STU0276,Gayatri Gupta,English,59,100,78,2,C
STU0276,Gayatri Gupta,Statistics,68,100,99,4,B
STU0277,Xena Choudhary,Mathematics,60,100,41,2,B
STU0277,Xena Choudhary,Physics,36,100,40,1,F
STU0277,Xena Choudhary,Chemistry,23,100,48,0,F
STU0277,Xena Choudhary,Computer Science,32,100,52,2,F
STU0277,Xena Choudhary,English,14,100,68,2,F
STU0277,Xena Choudhary,Statistics,32,100,69,4,F
STU0278,Divya Das,Mathematics,82,100,90,6,A
STU0278,Divya Das,Physics,86,100,97,5,A
STU0278,Divya Das,Chemistry,82,100,92,5,A
STU0278,Divya Das,Computer Science,86,100,83,7,A
STU0278,Divya Das,English,76,100,85,5,B+
STU0278,Divya Das,Statistics,81,100,88,4,A
STU0279,Karthik Ansari,Mathematics,65,100,69,4,B
STU0279,Karthik Ansari,Physics,39,100,61,3,F
STU0279,Karthik Ansari,Chemistry,65,100,79,3,B
STU0279,Karthik Ansari,Computer Science,82,100,66,2,A
STU0279,Karthik Ansari,English,52,100,69,4,C
STU0279,Karthik Ansari,Statistics,71,100,69,2,B+
STU0280,Uma Pillai,Mathematics,18,100,65,3,F
STU0280,Uma Pillai,Physics,52,100,68,2,C
STU0280,Uma Pillai,Chemistry,34,100,69,1,F
STU0280,Uma Pillai,Computer Science,45,100,48,4,D
STU0280,Uma Pillai,English,40,100,65,3,D
STU0280,Uma Pillai,Statistics,53,100,54,3,C
STU0281,Priya Gupta,Mathematics,73,100,86,8,B+
STU0281,Priya Gupta,Physics,81,100,80,7,A
STU0281,Priya Gupta,Chemistry,83,100,100,6,A
STU0281,Priya Gupta,Computer Science,87,100,83,6,A
STU0281,Priya Gupta,English,93,100,97,9,A+
STU0281,Priya Gupta,Statistics,92,100,77,9,A+
STU0282,Uday Desai,Mathematics,79,100,98,4,B+
STU0282,Uday Desai,Physics,68,100,95,4,B
STU0282,Uday Desai,Chemistry,86,100,99,4,A
STU0282,Uday Desai,Computer Science,78,100,86,4,B+
STU0282,Uday Desai,English,79,100,84,5,B+
STU0282,Uday Desai,Statistics,98,100,83,6,A+
STU0283,Meera Tiwari,Mathematics,27,100,65,3,F
STU0283,Meera Tiwari,Physics,52,100,57,2,C
STU0283,Meera Tiwari,Chemistry,35,100,53,1,F
STU0283,Meera Tiwari,Computer Science,55,100,74,2,C
STU0283,Meera Tiwari,English,37,100,82,2,F
STU0283,Meera Tiwari,Statistics,26,100,61,0,F
STU0284,Waqar Malhotra,Mathematics,73,100,89,3,B+
STU0284,Waqar Malhotra,Physics,80,100,90,5,A
STU0284,Waqar Malhotra,Chemistry,76,100,100,6,B+
STU0284,Waqar Malhotra,Computer Science,91,100,91,6,A+
STU0284,Waqar Malhotra,English,81,100,100,11,A
STU0284,Waqar Malhotra,Statistics,79,100,77,5,B+
STU0285,Priya Khan,Mathematics,42,100,71,2,D
STU0285,Priya Khan,Physics,45,100,61,4,D
STU0285,Priya Khan,Chemistry,45,100,72,1,D
STU0285,Priya Khan,Computer Science,78,100,46,2,B+
STU0285,Priya Khan,English,45,100,45,0,D
STU0285,Priya Khan,Statistics,23,100,46,2,F
STU0286,Qasim Choudhary,Mathematics,10,100,66,0,F
STU0286,Qasim Choudhary,Physics,32,100,71,5,F
STU0286,Qasim Choudhary,Chemistry,35,100,82,0,F
STU0286,Qasim Choudhary,Computer Science,17,100,36,3,F
STU0286,Qasim Choudhary,English,44,100,72,3,D
STU0286,Qasim Choudhary,Statistics,34,100,64,2,F
STU0287,Vikram Pillai,Mathematics,34,100,60,0,F
STU0287,Vikram Pillai,Physics,33,100,66,0,F
STU0287,Vikram Pillai,Chemistry,28,100,77,2,F
STU0287,Vikram Pillai,Computer Science,18,100,69,3,F
STU0287,Vikram Pillai,English,40,100,45,0,D
STU0287,Vikram Pillai,Statistics,19,100,67,5,F
STU0288,Aishwarya Ali,Mathematics,54,100,67,4,C
STU0288,Aishwarya Ali,Physics,68,100,64,0,B
STU0288,Aishwarya Ali,Chemistry,50,100,65,1,C
STU0288,Aishwarya Ali,Computer Science,37,100,75,2,F
STU0288,Aishwarya Ali,English,49,100,70,0,D
STU0288,Aishwarya Ali,Statistics,29,100,64,3,F
STU0289,Kavita Ansari,Mathematics,56,100,74,4,C
STU0289,Kavita Ansari,Physics,48,100,82,5,D
STU0289,Kavita Ansari,Chemistry,56,100,70,4,C
STU0289,Kavita Ansari,Computer Science,71,100,62,3,B+
STU0289,Kavita Ansari,English,69,100,55,4,B
STU0289,Kavita Ansari,Statistics,82,100,65,2,A
STU0290,Farida Khan,Mathematics,76,100,81,3,B+
STU0290,Farida Khan,Physics,52,100,84,2,C
STU0290,Farida Khan,Chemistry,64,100,72,0,B
STU0290,Farida Khan,Computer Science,56,100,76,1,C
STU0290,Farida Khan,English,58,100,84,2,C
STU0290,Farida Khan,Statistics,74,100,78,5,B+
STU0291,Xena Agarwal,Mathematics,55,100,65,2,C
STU0291,Xena Agarwal,Physics,44,100,63,3,D
STU0291,Xena Agarwal,Chemistry,12,100,48,0,F
STU0291,Xena Agarwal,Computer Science,52,100,58,4,C
STU0291,Xena Agarwal,English,30,100,59,0,F
STU0291,Xena Agarwal,Statistics,48,100,36,1,D
STU0292,Jaya Menon,Mathematics,62,100,91,4,B
STU0292,Jaya Menon,Physics,82,100,55,3,A
STU0292,Jaya Menon,Chemistry,76,100,100,4,B+
STU0292,Jaya Menon,Computer Science,42,100,79,5,D
STU0292,Jaya Menon,English,55,100,78,4,C
STU0292,Jaya Menon,Statistics,61,100,62,3,B
STU0293,Suresh Ansari,Mathematics,34,100,69,2,F
STU0293,Suresh Ansari,Physics,56,100,51,0,C
STU0293,Suresh Ansari,Chemistry,24,100,49,3,F
STU0293,Suresh Ansari,Computer Science,21,100,66,0,F
STU0293,Suresh Ansari,English,51,100,52,2,C
STU0293,Suresh Ansari,Statistics,41,100,48,0,D
STU0294,Gaurav Kapoor,Mathematics,77,100,94,7,B+
STU0294,Gaurav Kapoor,Physics,85,100,100,4,A
STU0294,Gaurav Kapoor,Chemistry,93,100,80,6,A+
STU0294,Gaurav Kapoor,Computer Science,87,100,77,6,A
STU0294,Gaurav Kapoor,English,80,100,93,5,A
STU0294,Gaurav Kapoor,Statistics,89,100,82,2,A
STU0295,Tara Iyer,Mathematics,49,100,76,3,D
STU0295,Tara Iyer,Physics,55,100,65,0,C
STU0295,Tara Iyer,Chemistry,47,100,57,2,D
STU0295,Tara Iyer,Computer Science,35,100,55,3,F
STU0295,Tara Iyer,English,50,100,58,1,C
STU0295,Tara Iyer,Statistics,63,100,51,2,B
STU0296,Omkar Verma,Mathematics,24,100,82,0,F
STU0296,Omkar Verma,Physics,31,100,48,1,F
STU0296,Omkar Verma,Chemistry,53,100,61,0,C
STU0296,Omkar Verma,Computer Science,39,100,53,1,F
STU0296,Omkar Verma,English,45,100,52,2,D
STU0296,Omkar Verma,Statistics,35,100,59,4,F
STU0297,Gaurav Iyer,Mathematics,52,100,62,5,C
STU0297,Gaurav Iyer,Physics,64,100,65,4,B
STU0297,Gaurav Iyer,Chemistry,75,100,58,5,B+
STU0297,Gaurav Iyer,Computer Science,65,100,89,3,B
STU0297,Gaurav Iyer,English,58,100,77,5,C
STU0297,Gaurav Iyer,Statistics,61,100,79,3,B
STU0298,Wahida Kumar,Mathematics,61,100,74,4,B
STU0298,Wahida Kumar,Physics,33,100,55,3,F
STU0298,Wahida Kumar,Chemistry,41,100,56,4,D
STU0298,Wahida Kumar,Computer Science,44,100,66,4,D
STU0298,Wahida Kumar,English,54,100,71,0,C
STU0298,Wahida Kumar,Statistics,73,100,70,5,B+
STU0299,Vikram Tiwari,Mathematics,85,100,87,6,A
STU0299,Vikram Tiwari,Physics,87,100,100,7,A
STU0299,Vikram Tiwari,Chemistry,83,100,86,6,A
STU0299,Vikram Tiwari,Computer Science,79,100,89,6,B+
STU0299,Vikram Tiwari,English,80,100,93,7,A
STU0299,Vikram Tiwari,Statistics,84,100,91,4,A
STU0300,Omkar Iyer,Mathematics,77,100,95,6,B+
STU0300,Omkar Iyer,Physics,100,100,100,6,A+
STU0300,Omkar Iyer,Chemistry,94,100,88,6,A+
STU0300,Omkar Iyer,Computer Science,74,100,100,5,B+
STU0300,Omkar Iyer,English,93,100,88,8,A+
STU0300,Omkar Iyer,Statistics,89,100,79,2,A
